Porosity_1,Permeability_1.1,Permeability_2.1,Permeability_3.1,Porosity_2,Permeability_1.2,Permeability_2.2,Permeability_3.2,Porosity_3,Permeability_1.3,Permeability_2.3,Permeability_3.3,Porosity_4,Permeability_1.4,Permeability_2.4,Permeability_3.4,Porosity_5,Permeability_1.5,Permeability_2.5,Permeability_3.5,Error
2.993677e-01,2.540034e-15,2.659151e-15,2.211259e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.597595e-01,2.113757e-12,1.215218e-12,2.264017e-12,1.119182e-01,2.696446e-12,1.561218e-12,2.185182e-12,1.391970e-01,2.798999e-15,2.039639e-15,1.135292e-15,1.715523e+02
2.049861e-01,1.181227e-15,2.104447e-15,2.571481e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.097724e-01,1.718200e-12,2.628539e-12,2.953419e-12,2.812527e-01,1.522386e-12,2.258256e-12,1.637338e-12,1.993440e-01,1.726318e-15,2.633666e-15,1.066647e-15,1.067323e+02
1.484735e-01,2.726539e-15,1.318042e-15,1.281103e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.946880e-01,2.572219e-12,1.799254e-12,1.486576e-12,1.041762e-01,2.734660e-12,2.026977e-12,1.688513e-12,2.836290e-01,2.604150e-15,1.769169e-15,2.225068e-15,2.065797e+02
1.642676e-01,1.252114e-15,1.707847e-15,1.369604e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.615552e-01,1.728470e-12,1.768545e-12,1.386031e-12,2.913765e-01,2.929832e-12,2.507890e-12,1.140666e-12,1.890387e-01,1.930934e-15,1.132757e-15,1.574036e-15,1.842531e+02
1.833682e-01,1.431211e-15,2.588471e-15,2.273627e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.311485e-01,1.716719e-12,1.432309e-12,2.491645e-12,1.814800e-01,2.340557e-12,2.997867e-12,1.226141e-12,1.640772e-01,1.114155e-15,2.707445e-15,2.240180e-15,1.471741e+02
1.184881e-01,2.805091e-15,2.343547e-15,2.870621e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.990438e-01,2.515162e-12,1.926886e-12,1.395201e-12,1.692710e-01,2.565295e-12,1.727027e-12,2.217857e-12,2.010559e-01,2.421863e-15,1.678700e-15,2.248796e-15,1.841649e+02
1.359557e-01,1.602923e-15,2.287550e-15,1.154830e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.752113e-01,2.357820e-12,2.164369e-12,1.266457e-12,1.389845e-01,1.364132e-12,1.479546e-12,1.357081e-12,2.789323e-01,2.592813e-15,2.669049e-15,2.201051e-15,1.014151e+02
1.175296e-01,2.370953e-15,2.806647e-15,2.252349e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.131777e-01,1.651934e-12,2.645464e-12,1.509795e-12,1.362955e-01,1.698763e-12,1.706752e-12,1.446860e-12,1.045302e-01,1.344616e-15,2.677350e-15,1.593520e-15,1.073795e+02
1.373899e-01,2.337580e-15,1.189731e-15,2.363265e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.554969e-01,2.671998e-12,1.049293e-12,1.941663e-12,1.055703e-01,2.628809e-12,2.003594e-12,2.126720e-12,2.241144e-01,2.000230e-15,2.830927e-15,2.220745e-15,2.097402e+02
2.025336e-01,1.689566e-15,2.508635e-15,2.760824e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.651313e-01,1.988401e-12,2.539159e-12,2.776723e-12,2.185556e-01,1.640335e-12,2.542762e-12,1.672790e-12,1.165758e-01,1.672492e-15,2.094509e-15,1.244561e-15,1.288133e+02
2.709078e-01,1.869108e-15,2.472305e-15,1.526946e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.565558e-01,2.564706e-12,2.874901e-12,1.774265e-12,2.202769e-01,2.112372e-12,2.623388e-12,1.671162e-12,2.273096e-01,2.939742e-15,1.711459e-15,1.760093e-15,1.728731e+02
2.953099e-01,1.382850e-15,1.830139e-15,1.244447e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.471306e-01,1.304836e-12,1.719514e-12,2.459178e-12,1.106888e-01,1.760115e-12,1.067882e-12,2.453749e-12,2.705976e-01,1.555317e-15,1.889261e-15,2.770742e-15,7.546274e+01
2.446895e-01,2.112958e-15,2.380540e-15,1.759626e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.104016e-01,1.543154e-12,1.209909e-12,1.206832e-12,2.231049e-01,1.737682e-12,1.084441e-12,2.100946e-12,1.599964e-01,2.869572e-15,2.274538e-15,2.012502e-15,9.488529e+01
1.303542e-01,2.590379e-15,2.220768e-15,2.180604e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.643319e-01,2.167145e-12,1.000154e-12,1.661782e-12,1.766971e-01,1.163382e-12,1.556677e-12,2.203811e-12,2.787092e-01,2.995873e-15,2.083356e-15,2.779637e-15,8.017606e+01
2.784676e-01,2.439222e-15,1.694609e-15,1.152962e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.966215e-01,1.343391e-12,1.532330e-12,2.314734e-12,1.273779e-01,1.972044e-12,1.183145e-12,2.272029e-12,2.415933e-01,1.019757e-15,1.656345e-15,1.563901e-15,9.891219e+01
2.174258e-01,1.318480e-15,1.568523e-15,1.589193e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.449154e-01,2.390912e-12,1.584151e-12,1.147800e-12,2.471608e-01,1.169973e-12,2.662479e-12,1.440548e-12,1.282921e-01,2.373950e-15,1.541634e-15,1.462157e-15,9.327092e+01
1.217900e-01,1.462854e-15,2.118861e-15,2.552094e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.678839e-01,1.366298e-12,1.704939e-12,2.908550e-12,1.719964e-01,2.158840e-12,2.603091e-12,1.659438e-12,1.677716e-01,1.738739e-15,1.006377e-15,1.609976e-15,1.232788e+02
1.974139e-01,1.410497e-15,2.396026e-15,2.972116e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.100535e-01,1.759859e-12,2.659895e-12,2.694971e-12,2.740602e-01,1.897243e-12,1.443216e-12,1.195714e-12,2.544171e-01,2.712506e-15,2.972377e-15,2.927717e-15,1.210969e+02
2.499220e-01,1.904011e-15,1.595295e-15,1.158165e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.825989e-01,1.487222e-12,1.122878e-12,2.635903e-12,1.607592e-01,1.294840e-12,2.526832e-12,2.376606e-12,1.689886e-01,2.203067e-15,2.735603e-15,1.643332e-15,7.799646e+01
2.618555e-01,1.575907e-15,2.596047e-15,2.291221e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.891145e-01,1.948318e-12,1.137177e-12,1.328485e-12,2.798535e-01,2.715245e-12,2.029304e-12,1.712389e-12,1.227441e-01,2.949590e-15,2.387796e-15,1.746963e-15,1.845949e+02
2.172729e-01,2.055444e-15,1.518254e-15,2.389065e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.503190e-01,1.959472e-12,2.593121e-12,1.885763e-12,1.088478e-01,1.947287e-12,1.351650e-12,2.576311e-12,1.221456e-01,1.321573e-15,1.607393e-15,1.199617e-15,1.354542e+02
2.817944e-01,1.632671e-15,1.630207e-15,1.652284e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.698351e-01,2.740932e-12,1.403863e-12,1.739419e-12,1.063393e-01,1.570767e-12,2.241976e-12,1.590401e-12,1.195265e-01,1.473903e-15,1.432151e-15,1.181834e-15,1.503072e+02
1.536687e-01,1.632794e-15,2.241962e-15,1.765571e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.975392e-01,1.436403e-12,1.073443e-12,2.188462e-12,1.440960e-01,2.127985e-12,2.507527e-12,2.321229e-12,1.430348e-01,2.983176e-15,2.820528e-15,2.503619e-15,1.211764e+02
2.890974e-01,1.806573e-15,2.528285e-15,1.281749e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.169282e-01,1.862635e-12,2.184678e-12,1.626545e-12,2.570371e-01,1.131546e-12,1.723615e-12,2.313130e-12,2.438026e-01,1.575314e-15,1.582530e-15,1.310691e-15,6.677490e+01
1.913538e-01,1.279642e-15,2.323617e-15,2.057144e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.125194e-01,2.519179e-12,2.582301e-12,2.786025e-12,1.542800e-01,1.919003e-12,1.504952e-12,2.588051e-12,2.122398e-01,2.297837e-15,1.526101e-15,1.368110e-15,1.493337e+02
1.970185e-01,2.087175e-15,2.533601e-15,1.501727e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.776858e-01,1.326033e-12,2.163389e-12,1.040786e-12,1.394219e-01,1.291224e-12,2.510719e-12,2.384421e-12,1.062531e-01,1.402116e-15,1.461983e-15,2.605212e-15,6.889346e+01
1.042367e-01,2.381942e-15,1.755848e-15,2.096849e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.705383e-01,2.162529e-12,2.103475e-12,2.769561e-12,2.764946e-01,1.967513e-12,1.771395e-12,2.877498e-12,2.186862e-01,2.773735e-15,1.832005e-15,1.522943e-15,1.533624e+02
2.368774e-01,1.379660e-15,2.640264e-15,1.020668e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.784333e-01,2.751043e-12,1.309356e-12,2.049179e-12,2.751939e-01,1.952564e-12,2.380209e-12,2.246875e-12,1.456163e-01,1.622289e-15,2.715170e-15,1.336418e-15,1.765138e+02
1.774661e-01,2.907158e-15,1.737047e-15,1.114245e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.807703e-01,1.790832e-12,2.964207e-12,2.797962e-12,2.208208e-01,1.818443e-12,2.988826e-12,1.452484e-12,2.323812e-01,1.974148e-15,1.382767e-15,2.648877e-15,1.365201e+02
1.278576e-01,2.824711e-15,2.400354e-15,1.385525e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.079747e-01,2.921974e-12,2.643442e-12,2.553902e-12,1.367240e-01,1.126643e-12,2.965517e-12,2.242645e-12,2.269256e-01,1.026357e-15,1.236229e-15,2.800498e-15,1.005282e+02
1.773443e-01,1.646095e-15,1.765940e-15,2.379541e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.924322e-01,2.553124e-12,2.936778e-12,1.483736e-12,2.953002e-01,2.351956e-12,2.777480e-12,2.641351e-12,2.674337e-01,1.806419e-15,2.090358e-15,1.671995e-15,2.005723e+02
2.436904e-01,1.900738e-15,1.228566e-15,1.977292e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.988993e-01,2.217502e-12,2.526714e-12,1.118256e-12,1.724247e-01,1.865258e-12,2.292495e-12,1.732508e-12,2.420433e-01,1.176986e-15,1.949831e-15,2.461559e-15,1.455446e+02
1.119813e-01,1.255258e-15,1.651164e-15,1.098890e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.439790e-01,2.710594e-12,1.279125e-12,1.198931e-12,1.189616e-01,1.621683e-12,1.817431e-12,1.768898e-12,1.599815e-01,1.254060e-15,2.314397e-15,1.901759e-15,1.449828e+02
2.486775e-01,2.507089e-15,2.486207e-15,1.198886e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.867149e-01,1.234622e-12,2.098631e-12,2.353467e-12,2.793906e-01,2.176519e-12,2.446099e-12,2.755650e-12,2.979636e-01,2.791003e-15,1.436108e-15,2.641204e-15,1.165948e+02
2.590600e-01,2.009774e-15,1.418433e-15,1.169800e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.076439e-01,1.556879e-12,2.005196e-12,1.629224e-12,2.512011e-01,2.176386e-12,1.284707e-12,1.015475e-12,2.147579e-01,1.001895e-15,1.178939e-15,1.493513e-15,1.237251e+02
2.653625e-01,1.978068e-15,1.373234e-15,1.693430e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.579046e-01,2.740019e-12,1.754075e-12,1.177323e-12,1.681165e-01,1.523589e-12,1.017048e-12,1.472705e-12,2.810002e-01,2.367025e-15,2.207882e-15,1.480182e-15,1.110359e+02
1.275047e-01,2.035574e-15,2.146659e-15,1.745172e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.769001e-01,1.465795e-12,1.472522e-12,1.163077e-12,1.084905e-01,1.003874e-12,2.890917e-12,2.865332e-12,2.552409e-01,2.813389e-15,2.294513e-15,2.612064e-15,5.130369e+01
2.040143e-01,2.339940e-15,1.793592e-15,1.670783e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.287227e-01,1.103464e-12,2.843169e-12,2.067645e-12,1.994795e-01,1.723313e-12,2.401547e-12,2.664305e-12,1.737572e-01,1.898370e-15,2.000232e-15,2.774949e-15,7.449604e+01
1.459631e-01,1.878129e-15,2.439489e-15,1.345454e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.754713e-01,1.028606e-12,1.725908e-12,2.902727e-12,2.290529e-01,2.735485e-12,2.407923e-12,1.144529e-12,1.412911e-01,1.167253e-15,2.962066e-15,1.394780e-15,1.121614e+02
2.351751e-01,2.599089e-15,1.720576e-15,1.657725e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.784923e-01,1.791488e-12,2.816937e-12,1.364377e-12,1.911383e-01,2.781525e-12,1.195533e-12,2.639929e-12,2.044863e-01,1.468221e-15,1.775003e-15,2.431293e-15,1.489259e+02
1.609475e-01,1.535992e-15,2.624576e-15,1.346218e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.408548e-01,2.476072e-12,2.925161e-12,2.981968e-12,1.968281e-01,1.912709e-12,1.213596e-12,2.258400e-12,1.114071e-01,1.440619e-15,1.456315e-15,1.762538e-15,1.429318e+02
1.638817e-01,2.458029e-15,1.037729e-15,1.210431e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.784021e-01,2.040238e-12,2.321300e-12,2.516642e-12,2.022696e-01,2.915626e-12,2.196226e-12,1.715556e-12,1.661063e-01,2.252523e-15,2.674982e-15,2.733435e-15,1.912457e+02
1.698860e-01,2.674358e-15,2.968516e-15,2.073050e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.370243e-01,2.655093e-12,1.166750e-12,2.215965e-12,1.148546e-01,2.723772e-12,2.470278e-12,1.092328e-12,1.724510e-01,1.277626e-15,2.366229e-15,1.459048e-15,2.049478e+02
2.426554e-01,2.301426e-15,2.672536e-15,2.814674e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.940292e-01,1.792049e-12,2.375086e-12,1.683422e-12,1.062386e-01,1.011031e-12,1.645659e-12,1.526041e-12,2.501825e-01,2.512801e-15,2.196668e-15,2.851935e-15,5.429205e+01
1.133915e-01,1.574642e-15,2.085793e-15,1.653133e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.227006e-01,2.945738e-12,1.964420e-12,2.243196e-12,1.786394e-01,1.988919e-12,2.328311e-12,2.964491e-12,2.119858e-01,1.980404e-15,2.927564e-15,2.757046e-15,1.681994e+02
1.242600e-01,1.860616e-15,1.227272e-15,1.473917e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.392542e-01,1.052678e-12,1.819424e-12,1.032719e-12,2.111335e-01,1.403011e-12,1.265747e-12,1.466075e-12,2.169644e-01,2.370556e-15,2.864334e-15,1.807208e-15,4.472864e+01
1.465077e-01,2.540890e-15,2.471874e-15,2.016822e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.564965e-01,2.503703e-12,2.686521e-12,1.077680e-12,2.107967e-01,2.097949e-12,1.495541e-12,2.488584e-12,2.502607e-01,2.053479e-15,1.724544e-15,1.384774e-15,1.625056e+02
2.789910e-01,1.682115e-15,2.100600e-15,2.791531e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.023624e-01,2.019848e-12,1.294435e-12,2.204004e-12,1.751814e-01,1.370956e-12,2.267881e-12,2.038980e-12,2.581469e-01,2.538894e-15,1.657916e-15,2.313849e-15,1.011287e+02
1.416621e-01,2.913658e-15,1.922865e-15,2.533473e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.348705e-01,1.755867e-12,1.977195e-12,2.525986e-12,1.386804e-01,1.545951e-12,1.263886e-12,1.681848e-12,2.015542e-01,2.520487e-15,2.737695e-15,2.239978e-15,9.014435e+01
1.152500e-01,1.290870e-15,1.660005e-15,1.986306e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.950119e-01,1.195884e-12,1.220239e-12,2.718447e-12,2.910270e-01,2.594381e-12,2.300655e-12,2.235197e-12,1.096897e-01,2.852129e-15,2.467753e-15,2.769208e-15,1.284128e+02
1.892328e-01,1.306308e-15,1.068215e-15,1.845216e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.706429e-01,2.904630e-12,2.803145e-12,2.404747e-12,2.211055e-01,2.221222e-12,1.414167e-12,2.340564e-12,1.661073e-01,2.047602e-15,1.231121e-15,2.309927e-15,1.783772e+02
1.151677e-01,2.433867e-15,1.230810e-15,1.926247e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.080116e-01,1.224103e-12,2.444681e-12,1.473254e-12,1.506115e-01,1.198295e-12,2.401157e-12,1.173229e-12,1.562547e-01,2.873481e-15,1.497664e-15,1.399492e-15,4.993987e+01
1.249303e-01,2.077783e-15,1.506461e-15,2.156571e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.515842e-01,2.080373e-12,1.274857e-12,2.111081e-12,1.930003e-01,2.069807e-12,1.126227e-12,2.572160e-12,1.953753e-01,1.047843e-15,2.768046e-15,1.136134e-15,1.311138e+02
1.728907e-01,2.484742e-15,1.056751e-15,2.202869e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.475422e-01,1.010781e-12,2.555708e-12,1.962489e-12,2.194547e-01,2.679181e-12,1.691141e-12,2.011318e-12,2.285349e-01,1.750740e-15,1.093642e-15,2.982750e-15,1.003208e+02
1.669412e-01,1.055292e-15,2.173667e-15,1.549209e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.003342e-01,2.158549e-12,1.464418e-12,1.732493e-12,1.884329e-01,1.957653e-12,2.715247e-12,1.918531e-12,1.986932e-01,2.535499e-15,1.758984e-15,1.123822e-15,1.524100e+02
2.279761e-01,2.788081e-15,1.886545e-15,1.548929e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.259235e-01,1.531114e-12,2.553866e-12,2.403944e-12,2.932622e-01,2.340252e-12,1.767074e-12,1.527400e-12,2.869506e-01,1.056150e-15,1.676826e-15,1.692042e-15,1.414711e+02
2.242886e-01,2.518193e-15,1.957726e-15,2.212741e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.178797e-01,1.092520e-12,2.846484e-12,1.872439e-12,1.946803e-01,2.571860e-12,2.550326e-12,2.971510e-12,2.316750e-01,1.040813e-15,1.248250e-15,2.753858e-15,1.102459e+02
1.194400e-01,1.676736e-15,1.466221e-15,2.252252e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.986282e-01,2.097050e-12,1.040542e-12,1.198732e-12,2.628804e-01,2.093264e-12,1.247809e-12,1.802338e-12,1.435645e-01,2.475466e-15,2.126550e-15,2.019367e-15,1.481189e+02
1.532334e-01,2.686363e-15,2.157519e-15,2.453228e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.045086e-01,1.080624e-12,1.755146e-12,2.323842e-12,1.570726e-01,2.645728e-12,2.604652e-12,2.933862e-12,2.502641e-01,1.482406e-15,2.637961e-15,2.645963e-15,1.072086e+02
1.604386e-01,2.687453e-15,1.037783e-15,1.245499e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.798043e-01,2.789192e-12,1.141738e-12,2.609622e-12,1.254998e-01,2.787315e-12,2.596917e-12,2.694475e-12,1.405495e-01,1.029593e-15,1.801456e-15,2.568051e-15,2.150568e+02
1.265200e-01,2.744227e-15,1.884760e-15,2.845848e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.773364e-01,2.049957e-12,2.783528e-12,2.718507e-12,1.328134e-01,2.286917e-12,2.185617e-12,1.735961e-12,1.366152e-01,2.619832e-15,1.758327e-15,1.832209e-15,1.686932e+02
1.544665e-01,1.346206e-15,1.875811e-15,1.665424e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.917583e-01,2.293689e-12,2.611795e-12,2.507327e-12,2.797279e-01,2.485727e-12,2.650904e-12,2.100516e-12,2.337203e-01,2.198278e-15,1.213901e-15,2.293115e-15,1.909348e+02
1.532645e-01,2.522210e-15,2.365928e-15,2.745237e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.678070e-01,2.613074e-12,2.639111e-12,1.457510e-12,2.923325e-01,1.163189e-12,1.664118e-12,2.386701e-12,1.869692e-01,2.508848e-15,1.194633e-15,1.710596e-15,8.756032e+01
1.097493e-01,2.778604e-15,2.081824e-15,1.019573e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.812097e-01,1.810108e-12,2.465146e-12,1.936695e-12,1.161805e-01,2.058637e-12,1.805960e-12,1.177220e-12,2.991678e-01,2.205491e-15,2.022270e-15,2.837696e-15,1.431529e+02
2.554694e-01,1.723363e-15,1.885533e-15,1.210725e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.678875e-01,2.634036e-12,1.573900e-12,1.550218e-12,1.343085e-01,1.996636e-12,2.683405e-12,1.388388e-12,2.672480e-01,1.692572e-15,2.881147e-15,1.371370e-15,1.693733e+02
2.347588e-01,2.067444e-15,2.258019e-15,1.915309e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.035323e-01,2.152847e-12,2.664599e-12,2.706965e-12,1.779653e-01,1.662193e-12,1.414810e-12,2.285437e-12,1.027803e-01,2.487013e-15,1.281729e-15,1.516069e-15,1.130187e+02
2.878925e-01,1.052039e-15,1.401462e-15,1.814337e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.415620e-01,2.650860e-12,1.628959e-12,2.786049e-12,1.741141e-01,2.961229e-12,2.341683e-12,1.069357e-12,2.298352e-01,2.503287e-15,2.117444e-15,2.296698e-15,2.154263e+02
1.357193e-01,2.139096e-15,2.243089e-15,1.689116e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.850568e-01,2.494442e-12,2.221129e-12,2.622682e-12,2.321321e-01,1.249229e-12,2.458237e-12,2.376392e-12,1.871574e-01,1.460158e-15,2.360659e-15,2.684114e-15,1.058122e+02
1.712774e-01,2.548520e-15,1.890123e-15,1.318149e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.216540e-01,2.408172e-12,2.986170e-12,2.566877e-12,1.356965e-01,1.409739e-12,2.036797e-12,2.902615e-12,1.800201e-01,2.626949e-15,1.539141e-15,1.607529e-15,1.101259e+02
1.336862e-01,1.230818e-15,1.595209e-15,2.756423e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.848730e-01,1.434717e-12,2.264555e-12,1.438905e-12,1.298292e-01,1.939552e-12,2.731821e-12,2.067127e-12,2.896689e-01,1.887027e-15,2.065386e-15,1.938236e-15,1.200984e+02
2.780786e-01,2.098172e-15,2.769442e-15,2.519077e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.098834e-01,1.563408e-12,1.066054e-12,2.483926e-12,2.812056e-01,1.677274e-12,2.490680e-12,2.892335e-12,1.749772e-01,1.463614e-15,2.700635e-15,2.418513e-15,1.094094e+02
1.605067e-01,2.701242e-15,1.912868e-15,2.832548e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.898305e-01,2.754962e-12,2.214438e-12,2.059048e-12,1.202173e-01,1.224330e-12,1.044602e-12,1.015606e-12,1.102668e-01,1.853955e-15,2.427865e-15,1.538943e-15,9.000660e+01
1.271789e-01,2.318263e-15,2.674359e-15,1.957220e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.584027e-01,2.501188e-12,1.579061e-12,2.286124e-12,2.004341e-01,2.050604e-12,2.725873e-12,2.671273e-12,2.101863e-01,2.336766e-15,2.811789e-15,2.050628e-15,1.742315e+02
1.459586e-01,2.898022e-15,2.280438e-15,1.290349e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.772029e-01,1.638576e-12,1.200446e-12,2.606050e-12,1.225527e-01,1.062321e-12,2.586069e-12,2.727128e-12,1.139993e-01,2.205455e-15,1.799878e-15,2.633134e-15,6.300993e+01
2.596126e-01,1.658365e-15,1.075755e-15,1.827609e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.739361e-01,1.729015e-12,2.490251e-12,2.286120e-12,1.054082e-01,1.558716e-12,2.950368e-12,1.047054e-12,2.482103e-01,2.431861e-15,1.539819e-15,2.038966e-15,1.114091e+02
1.736999e-01,2.380731e-15,1.712303e-15,2.106005e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.807437e-01,1.340375e-12,1.262028e-12,2.973906e-12,2.722907e-01,2.769652e-12,1.175147e-12,2.892079e-12,1.970692e-01,1.008875e-15,1.220406e-15,2.459121e-15,1.310993e+02
2.530456e-01,2.748817e-15,1.977439e-15,2.523274e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.650260e-01,1.198399e-12,2.066843e-12,1.336178e-12,2.325725e-01,2.648133e-12,1.221710e-12,2.218747e-12,2.745277e-01,1.894902e-15,1.138737e-15,1.892360e-15,1.090653e+02
2.827302e-01,2.086617e-15,2.495289e-15,2.421580e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.217543e-01,1.852081e-12,1.184565e-12,1.612174e-12,2.275371e-01,1.546941e-12,1.092596e-12,1.956690e-12,1.144018e-01,1.902202e-15,1.280975e-15,2.033564e-15,9.187571e+01
1.193469e-01,1.790923e-15,1.328833e-15,1.702320e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.284944e-01,2.926189e-12,1.898098e-12,1.198717e-12,1.491223e-01,1.758212e-12,2.236325e-12,2.820681e-12,1.841179e-01,2.124866e-15,1.931688e-15,1.859634e-15,1.605470e+02
2.262355e-01,1.171138e-15,2.554134e-15,2.466265e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.440244e-01,2.121132e-12,1.737552e-12,2.957107e-12,1.278707e-01,1.526260e-12,2.252841e-12,2.214406e-12,2.031847e-01,2.363271e-15,2.648105e-15,2.490976e-15,1.159175e+02
2.469896e-01,2.983078e-15,1.219559e-15,1.970194e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.912249e-01,1.659104e-12,2.100306e-12,1.402284e-12,1.914583e-01,2.938298e-12,2.769188e-12,1.882906e-12,1.055087e-01,2.499938e-15,2.064929e-15,1.082269e-15,1.681326e+02
2.790334e-01,2.403622e-15,1.496185e-15,2.312100e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.526711e-01,1.339483e-12,1.683755e-12,2.271586e-12,2.325446e-01,2.028433e-12,1.229185e-12,1.998200e-12,2.543131e-01,2.887807e-15,2.667688e-15,2.910416e-15,9.890535e+01
